Generation Number,Lineage 0 (Wx - fitness points),Lineage 1 (Wx - fitness points),Lineage 2 (Wx - fitness points),Lineage 3 (Wx - fitness points),Lineage 4 (Wx - fitness points),Lineage 5 (Wx - fitness points),Lineage 6 (Wx - fitness points),Lineage 7 (Wx - fitness points)
183,133333346888897313440000000,11111125222237363890000000,11111113333340034400000000,11111112222230192160000000,11111127888894416310000000,140000011321860000000,151444466103110000000,6000008220760000000
184,133333346888897312200000000,11111125222237363890000000,11111113333340034400000000,11111112222230191760000000,11111127888894403920000000,140000011321860000000,151444466103110000000,6000008220760000000
185,133333346888897201350000000,11111125222237362310000000,11111113333340032000000000,11111112222230191760000000,11111127888894403920000000,140000011321860000000,151444466101450000000,6000008220760000000
186,133333346888897200210000000,11111125222237362310000000,11111113333340032000000000,11111112222230191760000000,11111127888894400420000000,140000011320430000000,151444466100010000000,6000008234870000000
187,133333346888897200210000000,11111125222237346870000000,11111113333340029490000000,11111112222230190600000000,11111127888894400420000000,140000011318980000000,151444466099720000000,6000007001660000000
188,133333346888897200850000000,11111125222237334340000000,11111113333340029490000000,11111112222230191940000000,11111127888894400420000000,140000011316180000000,151444465964450000000,6000007001660000000
189,133333346888897199510000000,11111125222237334340000000,11111113333340029490000000,11111112222230181860000000,11111127888894398220000000,140000011316180000000,151444465964420000000,6000006889230000000
190,133333346888897199510000000,11111125222237335250000000,11111113333339905850000000,11111112222230181860000000,11111127888894398230000000,140000011300370000000,151444465964420000000,6000006889340000000
191,133333346888897199420000000,11111125222237324630000000,11111113333339905850000000,11111112222230170650000000,11111127888894398100000000,140000011300370000000,151444465964420000000,6000006888010000000
192,133333346888896076770000000,11111125222237324630000000,11111113333339892360000000,11111112222230170260000000,11111127888894398200000000,140000011300370000000,151444465930910000000,6000006875640000000
193,133333346888896075360000000,11111125222237324630000000,11111113333339891550000000,11111112222230168050000000,11111127888894387880000000,140000009954600000000,151444465930910000000,6000006875640000000
194,133333346888896075360000000,11111125222237324630000000,11111113333339891550000000,11111112222230166930000000,11111127888894388930000000,140000009954600000000,151444465930910000000,6000006864000000000
195,133333346888896075360000000,11111125222237324630000000,11111113333339891530000000,11111112222230164610000000,11111127888894386330000000,140000009856020000000,151444465928280000000,6000006740880000000
196,133333346888896075210000000,11111125222237324400000000,11111113333339891530000000,11111112222230063820000000,11111127888894386080000000,140000009856020000000,151444465903680000000,6000006740880000000
197,133333346888896075210000000,11111125222237324400000000,11111113333339891530000000,11111112222230063820000000,11111127888894386080000000,140000009855720000000,151444465903680000000,6000006726050000000
198,133333346888896075210000000,11111125222237324400000000,11111113333339891530000000,11111112222230064610000000,11111127888894386840000000,140000009855730000000,151444464666990000000,6000006725920000000
199,133333346888896075210000000,11111125222237324400000000,11111113333339891530000000,11111112222230061880000000,11111127888894385640000000,140000009840100000000,151444464666990000000,6000006628200000000
200,133333346888896075200000000,11111125222237316390000000,11111113333338668310000000,11111112222230061880000000,11111127888894385610000000,140000009840100000000,151444464667090000000,6000006627110000000
201,133333346888896075200000000,11111125222237302760000000,11111113333338668310000000,11111112222230061880000000,11111127888894385610000000,140000009828900000000,151444464654920000000,6000006627110000000
202,133333346888896074080000000,11111125222237302760000000,11111113333338668310000000,11111112222230037570000000,11111127888894384390000000,140000009817400000000,151444464654920000000,6000006643230000000
203,133333346888896071820000000,11111125222237301410000000,11111113333338668310000000,11111112222230037570000000,11111127888894384390000000,140000009817400000000,28000020210730000000,6000006507930000000
204,133333346888895949210000000,11111125222237290400000000,11111113333338668310000000,11111112222230037460000000,11111127888894382050000000,140000009817310000000,28000020208320000000,6000006505460000000
205,133333346888895947830000000,11111125222237290400000000,11111113333338667910000000,11111112222230037460000000,11111127888894381610000000,140000009807280000000,28000020208320000000,6000006505460000000
206,133333346888895947660000000,11111125222237279180000000,11111113333338666580000000,11111112222230014390000000,11111127888894381610000000,140000009807280000000,28000020208320000000,6000006505460000000
207,133333346888895947660000000,11111125222237279180000000,11111113333338666580000000,11111112222230014390000000,11111127888894379330000000,140000009807280000000,28000020193520000000,6000006505460000000
208,133333346888895945280000000,11111125222237281020000000,11111113333338666580000000,11111112222230014560000000,11111127888894379310000000,140000009805790000000,28000020193520000000,6000006504180000000
209,133333346888895820470000000,11111125222237268810000000,11111113333338666560000000,11111112222230013150000000,11111127888894376870000000,140000009805580000000,28000020193520000000,6000006504180000000
210,133333346888895820470000000,11111125222237268810000000,11111113333338666560000000,11111112222230011940000000,11111127888894373260000000,140000009805580000000,28000020193520000000,4777784405500000000
211,133333346888895807410000000,11111125222237268510000000,11111113333338652830000000,11111112222230009590000000,11111127888894373260000000,140000009805580000000,28000020193380000000,4777784404410000000
212,133333346888895807410000000,11111125222237266210000000,11111113333338652060000000,11111112222230009590000000,11111127888894373260000000,140000009805480000000,28000020193380000000,4777784404410000000
213,133333346888895795400000000,11111125222237266210000000,11111113333338639750000000,11111112222230008320000000,11111127888894373260000000,140000009805480000000,28000020193380000000,4777784402110000000
214,133333346888895772990000000,11111125222237266210000000,11111113333338637760000000,11111112222230009510000000,11111127888894373260000000,140000009794480000000,28000020193380000000,4777784402110000000
215,133333346888895772990000000,11111125222237264150000000,11111113333338636160000000,11111112222229997320000000,11111127888894373140000000,140000009794480000000,28000020192420000000,4777784398430000000
216,133333346888895772190000000,11111125222237274150000000,11111113333338622770000000,11111112222229998190000000,11111127888894373140000000,140000009792210000000,28000020192630000000,4777784385210000000
217,133333346888895769810000000,11111125222237149900000000,11111113333338622770000000,11111112222229996950000000,11111127888894373120000000,140000009792210000000,28000020189100000000,4777784385210000000
218,133333346888895757300000000,11111125222237136760000000,11111113333338610350000000,11111112222229911700000000,11111127888894373120000000,140000009684650000000,28000020188400000000,4777784374570000000
219,133333346888895754870000000,11111125222237135670000000,11111113333338610350000000,11111112222229911700000000,11111127888894373120000000,140000009671890000000,28000020178590000000,4777784362080000000
220,133333346888895755750000000,11111125111126022140000000,11111113333338610400000000,11111112222229910830000000,11111127888894362030000000,140000009561990000000,28000020192460000000,4777784362080000000
