Generation Number,Lineage 0 (Wx - fitness points),Lineage 1 (Wx - fitness points),Lineage 2 (Wx - fitness points),Lineage 3 (Wx - fitness points),Lineage 4 (Wx - fitness points),Lineage 5 (Wx - fitness points),Lineage 6 (Wx - fitness points),Lineage 7 (Wx - fitness points)
545,11112346555558169215384010,1888890593812835510,11111111444447872230310210,666668010672096710,3444445801588021910,888891396219272610,3333334316917907610,333335975697597510
546,11112346555558169215384010,1888890594322729010,11111111444447862276429310,555556898925649610,3444445801588021910,888891396219272610,3333334316917098510,333334754538759510
547,11112346555558169215384010,1888890592800725910,11111111444447862276429310,555556898925649610,3444445801588021910,888891396219272610,3333334316875991310,333334753522268710
548,11112346555558166776696010,1888890592800725910,11111111444447860207772510,555556898621902410,2222223583743901110,888891396219272610,3333334316875991310,333334753522268710
549,11112346555558163924203510,1888890580312376310,11111111444447860207772510,555556898621902410,2222223583743901110,888891396219272610,3333334316875991310,333334753522268710
550,11112346555558154296930410,1888890580312376310,11111111444447859060021510,555556898621902410,2222223582676530910,888891396219272610,3333334314604362210,333334753522268710
551,11112346555558154296930410,1888890580312376310,11111111444447858297949010,555556898621902410,2222223580024315910,888891394835682610,3333334314604362210,333334752657554710
552,11112346555558154296930410,1888890580312376310,11111111444447858297949010,555556898621902410,2222223580024315910,888891394835682610,3333334302143271710,333334752657554710
553,11112346555558154296930410,1888890580312376310,11111111444447856817750410,555556898621902410,2111112469147851010,888891394835682610,3333334302143271710,333334752657554710
554,11112346555558153762476910,1888890455669872310,11111111444447856721903210,555556898601543310,2111112467957821010,888891394835682610,3333334302143271710,333334752572793710
555,11112346555558153762476910,1888890455669872310,11111111444447855225270410,555556898601543310,2111112466576260510,888891394835682610,3333334301318628710,333334752572793710
556,11112346555558142566361710,1888890442504987410,11111111444447855225270410,555556898601543310,2111112466168510010,888891393773682610,3333334300072559610,333334751119449710
557,11112346555558131480328610,1888890442249483510,333336741937471410,555556895854744210,2111112466168510010,888891393773682610,3333334286809702010,333334751119449710
558,11112346555558131480328610,1888890442249483510,333336741937471410,555556895121715510,2111112465213686310,888891393773682610,3333334286819139510,333334751080713710
559,11112346555558130093451610,1888890440806248510,333336741662726410,555556894876872710,2111112465213686310,888891392924011610,3333334285364248410,333334751080713710
560,11112346555558130093451610,1888890439674560510,333336741662726410,555556894580765410,2111112465213686310,888891392924011610,3333334285364248410,333334748597871910
561,11112346555558130093451610,1888890439674560510,333336740696775710,555556894580765410,2111112464480499410,888891391845612610,3333334283764488910,333334748597871910
562,11112346555558116409580710,1888890439483972510,333336740696775710,555556894580765410,2111112465167565810,777780294083242310,3333334283764488910,333334747511625010
563,11112346555558107568588110,1888890437897533510,333336740304844710,555556894580765410,2111112452151908810,777780294083242310,3333334283391534010,333334746661327510
564,11112346555558108005775610,1888890437897533510,333336731631042710,555556894490131310,2111112451938909810,777780294083242310,3333334283391534010,333334745350737710
565,11112346555558104801420410,1888890437897533510,333336731631042710,555556894490131310,2111112451826477510,777780294083242310,3333334283391534010,333334745350737710
566,11112346555558104524487810,1888890437897533510,333336731631042710,555556894490131310,2111112450545411110,777780294083242310,3333334285931079110,333334744563217410
567,11112346555558104488020410,1888890437897533510,333336731631042710,555556894490131310,2111112449227780910,777780292795922910,3333334283047719610,333334744563217410
568,11112346555558104488020410,1888890437477216410,333336731433790210,555556894490131310,2111112448379132010,777780292839625710,3333334281845866410,333334744373458710
569,11112346555557970873638910,1888890437477216410,333336731298096510,555556894490131310,2111112448379132010,777780291416838210,3333334281845866410,333334744373458710
570,11112346555557971326664010,1888890435116912410,333336731298096510,555556894490131310,2111112448379132010,777780290351695110,3333334294340950310,333334744373458710
571,11112346555557959087612710,1888890435116912410,333336731170611510,555556893554057410,2111112448379132010,777780290351695110,2222223184492536210,333334744224712210
572,11112346555557958826052410,1888890434847190110,333336731170611510,555556892532845210,2111112448379132010,777780288922889810,2222223184492536210,333334757794049210
573,11112346555557958720603610,1888890423532283210,333336730079438610,555556892298284010,2111112447273503110,777780288922889810,2222223184492536210,333334634179161210
574,11112346555557956551813410,1888890423532283210,333336730192203010,555556891226163610,2111112447273503110,777780289968828810,2222223047915918510,333334634179161210
575,11112346555557955299196910,1888890422629686310,333336720539727610,555556890369065110,2111112447273503110,777780288660487310,2222223047915918510,333334634179161210
576,11112346555557955299196910,1888890422629686310,333335487662869410,555556889239094110,2111112447273503110,777780288660487310,2222223045678404210,333334634179161210
577,11112346555557955299196910,1888890421543862010,333335487662869410,555556889239094110,2111112447273503110,777780288389100010,2222223045678404210,333334634179161210
578,11112346555557955299196910,1888890421543862010,333335486562578710,444445902560167910,2111112447273503110,777780288389100010,2222223045365072310,333334633236029210
579,11112346555557955299196910,1888890421543862010,333335486562578710,444445902560167910,2111112447273503110,777780288125598810,2222223045365072310,333334633236029210
580,11112346555557951837308610,1888890419552025010,333335489337119110,444445901402018710,2111112447273503110,777780288125598810,2222223045149784110,333334633236029210
581,11112346555557948917355210,1888890419552025010,333335476605024210,444445901402018710,2111112447273503110,777780288125598810,2222223045149784110,333334632104595010
582,11112346555557948917355210,1888890418015422610,333335476406624210,444445901329948810,2111112447273503110,777780287192658010,2222223033974959310,333334632104595010
583,11112346555557948630608410,1888890417330993710,333335476406624210,444445901329948810,2111112446230223410,777780285304188510,2222223033974959310,333334632104595010
584,11112346555557948375431810,1888890415566998110,333335475735591710,444445901329948810,2111112446230223410,777780285304188510,2222223033974959310,333334619637075310
585,11112346555557945583715010,1888890415566998110,333335475735591710,444445901329948810,2111112434969219610,777780285304188510,2222223033974959310,333334619637075310
586,11112346555557944411223010,1888890414800638510,333335475727684710,444445901374279710,2111112430929723010,777780285304188510,2222223032588494510,333334607203346610
587,11112346555557944411223010,1888890414800638510,333335475727684710,444445899990700810,2111112430929723010,777780285304188510,2222223032588494510,333334604728326210
588,11112346555557944411223010,1888890402837722910,333335475727684710,444445900334903810,2111112429777770010,777780285304188510,2222223032588494510,333334605023865710
589,11112346555557944411223010,1888890400480844510,333335475727684710,444445899538703910,2111112428391643010,777780285304188510,2222223032588494510,333334591502540110
590,11112346555557944411223010,1888890398874520510,333335474325322010,444445899538703910,2111112452732509310,777780284309126410,2222223032588494510,333334591423967110
591,11112346555557944411223010,1888890398874520510,333335474325322010,444445897213911910,2000001340328744210,777780283826071910,2222223020352422010,333334591423967110
592,11112346555557944430230510,1888890398647450210,333335474325322010,444445896253193910,2000001327654972410,777780284160282010,2222223020352422010,333334591467022910
593,11112346555557943151939110,1888890398647450210,333335473177699010,444445896253193910,2000001325987478510,777780276125242410,2222223020352422010,333334591135513810
594,11112346555557941529433110,1888890394595139110,333335463456901410,444445896253193910,2000001314850916510,777780274952179810,2222223020352422010,333334591315713210
595,11112346555557941529433110,1888890394472411610,333335463290727110,444445896122958510,2000001314633169210,777780274952179810,2222223020352422010,333334590976984810
596,11112346555557941529433110,1888890392317166010,333335462473324110,444445896122958510,2000001314633169210,777780274952179810,2222223017924620610,333334579262934710
597,11112346555557929047519510,1888890392317166010,333335462473324110,444445896122958510,2000001314633169210,777780274952179810,2222223015755116410,333334579262934710
598,11112346555557929047519510,1888890392317166010,333335461257874410,444445896122958510,2000001302316964810,777780273369596310,2222223015751946110,333334579414848810
599,11112346555557927475743810,1888890392317166010,333335461257874410,444445890352529510,2000001302316964810,777780273369596310,2222223015751946110,333334577983108010
600,11112346555557927475743810,1888890392317166010,333335461035299410,444445889281455010,2000001301545298810,777780271627209410,2222223015751946110,333334454520661610
601,11112346555557927475743810,1888890392317166010,333335461035299410,444445889281455010,2000001298583561710,777780271130700410,2222223013358967110,333334454520661610
602,11112346555557916667796810,1888890391757205010,333335460972466410,444445889429762210,2000001298583561710,777780271023719110,2222223011861786510,333334453508306010
603,11112346555557915115354310,1888890390532223410,333335460972466410,444445888758860010,2000001298583561710,777780270955536210,2222223011861786510,333334452489847710
604,11112346555557912998945710,1888890390475740110,333335459495563210,444445888258421910,2000001298267959810,777780270955536210,2222223011756072210,333334452489847710
605,11112346555557912998945710,1888890390475740110,333335446990900010,444445888258421910,2000001298267959810,777780270955536210,2222223011756072210,333334451223609610
606,11112346555557910840454210,1888890388011795810,333335446990900010,444445888374328210,2000001298267959810,777780270955536210,2222223009379177010,333334448953841110
607,11112346555557910840454210,1888890388011795810,333335446990900010,444445886174968410,2000001297043694410,777780270955536210,2222223007734266610,333334448953841110
